TimeStamp;2025-07-07 10-59-35;2025-07-07 10-59-54;2025-07-07 11-00-12;2025-07-07 11-00-30;2025-07-07 11-00-48;2025-07-07 11-01-06;2025-07-07 11-01-24;2025-07-07 11-01-43;2025-07-07 11-02-01;2025-07-07 11-02-19;2025-07-07 11-02-37;2025-07-07 11-02-55;2025-07-07 11-03-14;2025-07-07 11-03-32;2025-07-07 11-03-50;2025-07-07 11-04-09;2025-07-07 11-04-27;2025-07-07 11-04-45;2025-07-07 11-05-04;2025-07-07 11-05-22;2025-07-07 11-05-40;2025-07-07 11-05-58;2025-07-07 11-06-16;2025-07-07 11-06-35;2025-07-07 11-06-53;2025-07-07 11-07-11;2025-07-07 11-07-30;2025-07-07 11-07-49;2025-07-07 11-08-09;2025-07-07 11-08-29;2025-07-07 11-08-47;2025-07-07 11-07-30;2025-07-07 11-07-49;2025-07-07 11-08-09;2025-07-07 11-08-29;2025-07-07 11-08-47;2025-07-07 11-09-06;2025-07-07 11-09-24;2025-07-07 11-09-42;2025-07-07 11-10-00;2025-07-07 11-10-20;2025-07-07 11-10-39;2025-07-07 11-09-06;2025-07-07 11-09-24;2025-07-07 11-09-42;2025-07-07 11-10-00;2025-07-07 11-10-20;2025-07-07 11-10-39;2025-07-07 11-10-57;2025-07-07 11-10-57;2025-07-07 11-11-15;2025-07-07 11-11-33;2025-07-07 11-11-52;2025-07-07 11-12-10;2025-07-07 11-12-28;2025-07-07 11-12-46;2025-07-07 11-13-04;2025-07-07 11-13-22;2025-07-07 11-13-40;2025-07-07 11-16-30;2025-07-07 11-16-48;2025-07-07 11-17-06;2025-07-07 11-17-25;2025-07-07 11-17-42;2025-07-07 11-18-00;2025-07-07 11-18-19;2025-07-07 11-18-37;2025-07-07 11-18-55;2025-07-07 11-19-14;2025-07-07 11-19-32;2025-07-07 11-19-50;2025-07-07 11-20-08;2025-07-07 11-20-28;2025-07-07 11-20-46;2025-07-07 11-21-05;2025-07-07 11-21-23;2025-07-07 11-21-42;2025-07-07 11-22-00;2025-07-07 11-22-18;2025-07-07 11-22-37;2025-07-07 11-22-55;2025-07-07 11-23-13;2025-07-07 11-23-31;2025-07-07 11-23-50;2025-07-07 11-24-08;2025-07-07 11-24-26;2025-07-07 11-24-45;2025-07-07 11-25-03;2025-07-07 11-25-21;2025-07-07 11-25-39;2025-07-07 11-25-57;2025-07-07 11-26-16;2025-07-07 11-26-34;2025-07-07 11-26-52;2025-07-07 11-27-10;2025-07-07 11-27-28;2025-07-07 11-27-46;2025-07-07 11-28-04;2025-07-07 11-28-23;2025-07-07 11-28-41;2025-07-07 11-29-00;2025-07-07 11-29-18;2025-07-07 11-29-35;2025-07-07 11-29-53;2025-07-07 11-30-12;2025-07-07 11-30-30;2025-07-07 11-30-48;2025-07-07 11-31-07;2025-07-07 11-31-25;2025-07-07 11-31-43;2025-07-07 11-32-01;2025-07-07 11-32-20;2025-07-07 11-32-38;2025-07-07 11-32-56;2025-07-07 11-33-16;2025-07-07 11-33-37;2025-07-07 11-33-55;2025-07-07 11-34-13;2025-07-07 11-34-31;2025-07-07 11-34-49;2025-07-07 11-35-08;2025-07-07 11-35-26;2025-07-07 11-35-44;2025-07-07 11-38-13;2025-07-07 11-38-31;2025-07-07 11-38-50;2025-07-07 11-39-08;2025-07-07 11-39-26;2025-07-07 11-39-44;2025-07-07 11-40-02;2025-07-07 11-40-21;2025-07-07 11-40-39;2025-07-07 11-40-58;2025-07-07 11-41-16;2025-07-07 11-41-34;2025-07-07 11-41-52;2025-07-07 11-42-10;2025-07-07 11-42-28;2025-07-07 11-42-46;2025-07-07 11-43-05;2025-07-07 11-43-23;2025-07-07 11-43-42;2025-07-07 11-44-00;2025-07-07 11-44-18;2025-07-07 11-44-37;2025-07-07 11-44-55;2025-07-07 11-45-13;2025-07-07 11-45-32;2025-07-07 11-45-50;2025-07-07 11-46-08;2025-07-07 11-46-27;2025-07-07 11-46-45;2025-07-07 11-47-03;2025-07-07 11-47-21;2025-07-07 11-47-39;2025-07-07 11-47-58;2025-07-07 11-48-17;2025-07-07 11-48-35;2025-07-07 11-48-53;2025-07-07 11-49-11;2025-07-07 11-49-29;2025-07-07 11-49-47;2025-07-07 11-50-06;2025-07-07 11-50-24;2025-07-07 11-50-43;2025-07-07 11-51-01;2025-07-07 11-51-19;2025-07-07 11-51-38;2025-07-07 11-51-56;2025-07-07 11-52-14;2025-07-07 11-52-32;2025-07-07 11-52-51;2025-07-07 11-53-10;2025-07-07 11-53-28;2025-07-07 11-53-46;2025-07-07 11-54-04;2025-07-07 11-54-22;2025-07-07 11-54-40;2025-07-07 11-54-58;2025-07-07 11-55-17;2025-07-07 11-55-35;2025-07-07 11-55-53;2025-07-07 11-56-11;2025-07-07 11-56-29;2025-07-07 11-56-48;2025-07-07 11-57-06;2025-07-07 11-57-24
0.710;2.734300;2.921300;2.933600;3.027100;3.009700;2.831200;2.996800;2.879500;2.966000;3.017600;2.967200;2.977000;2.936300;2.878900;3.157200;2.955300;2.932900;2.903300;2.889600;3.095800;3.054600;2.987300;3.028000;3.163300;2.968400;1.700000;1.660000;2.340000;2.140000;1.940000;0.097100;2.826000;3.031400;2.975400;2.942100;1.840000;2.000000;1.560000;2.020000;2.020000;1.880000;;2.968700;2.900000;3.163300;2.873100;3.042600;2.120000;1.900000;3.090600;2.823300;2.903600;3.000200;3.007500;2.907900;3.195700;3.084200;3.058300;2.834900;3.288900;2.925300;2.994700;3.101300;3.059800;3.018800;2.907000;3.176800;3.064000;3.042600;3.236700;3.039900;3.017300;3.182000;3.037500;3.098900;2.805900;2.975400;2.884700;2.894500;3.148100;3.219300;2.824800;3.261700;2.895400;2.929300;2.930500;3.041400;3.089700;2.933000;3.050000;3.043300;3.087300;2.922900;3.211900;3.117800;3.051200;3.159400;3.142600;2.955000;3.016100;2.939400;3.069200;3.075000;3.065900;3.162100;2.854400;2.866000;2.914900;3.029500;2.912200;3.056400;3.100700;2.857200;2.976700;3.249200;3.013600;2.989200;3.080800;2.976100;2.896600;2.775600;3.213200;3.223600;3.103800;3.099200;3.046600;3.118100;3.031000;3.067700;3.078400;3.112300;3.062200;3.223000;2.986700;3.024000;3.348200;3.067100;3.106500;3.090300;3.113800;3.240400;3.164600;3.047200;3.074100;3.178600;3.114500;3.249500;3.359500;3.081800;3.173400;3.039900;2.978500;2.981600;3.313100;3.079000;3.208000;3.134600;2.994700;3.081200;3.140100;3.208000;2.987700;3.112000;3.189000;3.163300;3.222900;3.340600;3.104700;3.014200;2.942700;3.042400;2.965700;2.964100;3.186900;2.983400;3.310900;3.082100;2.959200;2.903900;3.178300;3.101600;3.016400;3.274600;3.145900;3.025900;3.050000;3.253500
0.720;2.766100;2.985500;3.029500;3.102600;3.050000;2.900300;3.094300;2.977300;2.966000;3.073500;3.048200;2.977000;2.995000;2.943000;3.236400;3.035300;2.932900;2.964700;2.889600;3.095800;3.133100;3.074700;3.074700;3.271200;3.053700;1.740000;1.620000;1.820000;1.960000;1.920000;0.106000;2.895400;3.031400;3.076900;2.942100;2.020000;2.200000;1.720000;2.320000;1.860000;2.060000;;2.968700;2.976000;3.163300;2.873100;3.100400;1.920000;1.880000;3.159400;2.878300;2.981900;3.079000;3.054600;2.939100;3.215900;3.204000;3.058300;2.834900;3.288900;2.987700;3.031300;3.179500;3.132500;3.044800;2.943000;3.214700;3.064000;3.042600;3.311200;3.039900;3.089400;3.346400;3.132800;3.178300;2.865700;3.063400;2.971400;2.894500;3.128200;3.219300;2.878000;3.306300;2.951000;3.012400;3.034700;3.197900;3.162100;3.002300;3.244900;3.144100;3.087300;2.981600;3.247700;3.287700;3.051200;3.212800;3.202800;3.047600;3.052400;2.994700;3.053300;3.087600;3.119000;3.285600;2.982200;2.866000;2.989800;3.092800;2.912200;3.131900;3.100700;2.966600;2.976700;3.289200;3.013600;3.041700;3.124300;3.062800;2.966600;2.860600;3.213200;3.236100;3.160000;3.099200;3.120600;3.145900;3.112600;3.105000;3.185000;3.169800;3.062200;3.339400;3.079600;3.133700;3.394000;3.141700;3.106500;3.130400;3.200700;3.272100;3.228400;3.199700;3.204600;3.283100;3.114500;3.249500;3.357400;3.081800;3.173400;3.229000;3.014800;2.981600;3.313100;3.230900;3.307900;3.224500;3.105900;3.198200;3.140100;3.274000;3.079300;3.112000;3.232700;3.178900;3.222900;3.394700;3.129400;3.084500;3.004200;3.042400;3.109600;3.121200;3.186900;3.006600;3.430700;3.183200;3.065000;3.075000;3.271200;3.138000;3.128800;3.274600;3.145900;3.133400;3.123600;3.339300
0.730;2.839800;2.985500;3.029500;3.161200;3.142000;2.900300;3.169500;2.977300;3.005700;3.133100;3.048200;3.086000;3.065000;3.006600;3.331400;3.130000;3.052100;3.019400;2.983100;3.130400;3.222600;3.193300;3.074700;3.271200;3.156000;1.740000;1.720000;1.840000;1.720000;1.660000;0.106000;2.895400;3.094900;3.164900;2.982800;2.100000;1.780000;1.720000;2.320000;1.880000;2.400000;;3.030700;2.976000;3.250700;2.935700;3.100400;2.260000;1.880000;3.255600;2.878300;3.063100;3.079000;3.109300;3.028300;3.284000;3.266000;3.113200;2.971800;3.373900;3.047900;3.031300;3.240000;3.183500;3.138900;3.051800;3.214700;3.256500;3.282200;3.311200;3.214400;3.089400;3.346400;3.190200;3.257800;2.865700;3.149300;3.049700;3.097700;3.179200;3.265400;3.016400;3.326500;3.047900;3.115400;3.148700;3.197900;3.249500;3.077800;3.244900;3.144100;3.101600;3.072000;3.253800;3.287700;3.194200;3.245600;3.228800;3.047600;3.133700;3.021900;3.111400;3.158400;3.174000;3.310900;2.982200;2.943400;3.039000;3.166400;2.997700;3.206700;3.098600;2.998700;3.040800;3.330500;3.180800;3.110500;3.124300;3.062800;2.966600;2.906100;3.264800;3.265100;3.233600;3.148400;3.120600;3.220500;3.160600;3.149300;3.307300;3.307800;3.215600;3.406000;3.079600;3.222600;3.394000;3.211300;3.278300;3.206100;3.332000;3.276100;3.288000;3.199700;3.304200;3.331100;3.241600;3.303000;3.357400;3.186600;3.279500;3.229000;3.137100;3.076600;3.368700;3.230900;3.307900;3.318900;3.184700;3.198200;3.247700;3.276700;3.189600;3.228100;3.265100;3.207000;3.304800;3.382400;3.159700;3.165500;3.004200;3.115700;3.109600;3.121200;3.301500;3.006600;3.430700;3.255600;3.065000;3.075000;3.326200;3.142000;3.198800;3.288000;3.200000;3.133400;3.230000;3.450600
0.740;2.888100;3.151400;3.123300;3.261700;3.142000;3.108000;3.237900;3.102500;3.005700;3.166700;3.139200;3.156600;3.145900;3.091500;3.410200;3.230300;3.052100;3.032300;3.061000;3.164300;3.293500;3.347000;3.133700;3.338400;3.222600;2.100000;1.760000;2.120000;1.940000;1.980000;0.107200;3.024300;3.127900;3.164900;3.074400;1.560000;1.700000;1.640000;1.980000;2.180000;2.140000;;3.119400;3.045100;3.288900;3.083600;3.151400;1.660000;1.760000;3.356100;3.097400;3.126400;3.191500;3.109300;3.113900;3.284000;3.266000;3.165200;2.971800;3.373900;3.047900;3.107400;3.240000;3.232700;3.225700;3.155100;3.380900;3.256500;3.282200;3.378200;3.214400;3.167000;3.418800;3.233600;3.354900;2.883200;3.254100;3.117500;3.097700;3.221700;3.293200;3.016400;3.367500;3.080200;3.115400;3.305400;3.282500;3.372000;3.185600;3.352200;3.235100;3.101600;3.198200;3.291100;3.353700;3.194200;3.300200;3.228800;3.244000;3.138600;3.107700;3.157200;3.158400;3.275500;3.365300;3.115700;3.091800;3.039000;3.166400;3.096100;3.206700;3.181700;3.117500;3.105000;3.394900;3.180800;3.155100;3.169500;3.303900;3.035600;2.977900;3.303300;3.280700;3.283700;3.245900;3.163300;3.262600;3.160600;3.191100;3.307300;3.307800;3.215600;3.443900;3.208000;3.222600;3.461900;3.211300;3.278300;3.252600;3.332000;3.273000;3.288000;3.233300;3.408700;3.359500;3.241600;3.435600;3.421800;3.186600;3.279500;3.312700;3.137100;3.151700;3.368700;3.301500;3.361700;3.422800;3.360700;3.243700;3.247700;3.322200;3.284900;3.228100;3.265100;3.207000;3.362900;3.402300;3.159700;3.311900;3.222000;3.166700;3.254400;3.208200;3.362600;3.062200;3.453000;3.339000;3.152300;3.140400;3.402300;3.205800;3.198800;3.297800;3.253800;3.242800;3.230000;3.487200
0.750;2.982100;3.151400;3.170700;3.362600;3.316700;3.108000;3.301800;3.102500;3.097700;3.166700;3.240300;3.235500;3.145900;3.190500;3.410200;3.230300;3.136800;3.032300;3.147800;3.184400;3.357100;3.347000;3.191500;3.386100;3.343600;2.340000;1.840000;1.940000;1.800000;1.680000;0.105700;3.024300;3.174000;3.295900;3.112600;1.820000;2.020000;1.940000;1.660000;2.200000;1.860000;;3.197200;3.163100;3.376300;3.162400;3.151400;1.640000;2.140000;3.417300;3.097400;3.126400;3.191500;3.223900;3.113900;3.319200;3.378700;3.221400;3.043000;3.390400;3.074200;3.216200;3.429500;3.232700;3.339700;3.155100;3.380900;3.365900;3.328300;3.407200;3.274300;3.258700;3.461300;3.349100;3.354900;3.041400;3.254100;3.117500;3.217400;3.221700;3.289800;3.183200;3.381200;3.080200;3.216200;3.401700;3.341800;3.474700;3.305100;3.454500;3.307900;3.155100;3.198200;3.291100;3.500100;3.249800;3.300200;3.334200;3.244000;3.205200;3.178900;3.157200;3.325900;3.275500;3.365300;3.196000;3.190900;3.233000;3.188100;3.208300;3.237000;3.174000;3.117500;3.177400;3.416300;3.264500;3.208600;3.220200;3.303900;3.105900;3.089100;3.393700;3.280700;3.387600;3.365900;3.218700;3.317000;3.293500;3.191100;3.388800;3.459700;3.322800;3.443900;3.288900;3.297500;3.493600;3.310600;3.390100;3.310300;3.478700;3.352800;3.355200;3.312200;3.408700;3.359500;3.309100;3.495500;3.421800;3.266900;3.292600;3.425200;3.190800;3.232700;3.364400;3.395300;3.361700;3.517200;3.411500;3.308200;3.375700;3.322200;3.284900;3.300500;3.321900;3.253800;3.394900;3.402300;3.258700;3.390700;3.222000;3.274000;3.337800;3.284300;3.442000;3.125200;3.514100;3.450600;3.279500;3.226600;3.477200;3.205800;3.395600;3.319800;3.303300;3.242800;3.307600;3.570400
0.760;3.029500;3.261700;3.209200;3.362600;3.316700;3.278900;3.366200;3.282500;3.156300;3.246800;3.339300;3.235500;3.237000;3.190500;3.476800;3.291700;3.252000;3.161200;3.234200;3.243100;3.416000;3.451500;3.251000;3.429800;;2.460000;1.740000;1.840000;1.540000;2.140000;0.092500;3.117800;3.174000;3.295900;3.112600;1.920000;2.100000;1.980000;1.920000;2.060000;1.900000;;3.197200;3.214400;3.341800;3.162400;3.183200;1.600000;2.000000;3.417300;3.243100;3.183800;3.282500;3.223900;3.204900;3.394600;3.378700;3.221400;3.105600;3.434400;3.178600;3.276400;3.429500;3.301400;3.382100;3.373300;3.489100;3.429200;3.397400;3.441100;3.357100;3.356800;3.475000;3.349100;3.439000;3.142000;3.395000;3.289500;3.294100;3.316400;3.289800;3.183200;3.381200;3.167600;3.300500;3.515400;3.414800;3.474700;3.407800;3.564500;3.397700;3.170400;3.286500;3.328700;3.560600;3.316100;3.331100;3.384600;3.359200;3.205200;3.273700;3.257700;3.325900;3.351300;3.421900;3.297500;3.266900;3.233000;3.222600;3.302700;3.237000;3.253500;3.289600;3.177400;3.408100;;3.249200;3.239400;3.340600;3.202500;3.089100;3.393700;3.301500;3.387600;3.444500;3.286800;3.317000;3.293500;3.317100;3.499800;3.459700;3.398900;3.524500;3.389500;3.358900;;3.310600;3.460600;3.404700;3.478700;3.352800;3.419100;3.360100;3.596600;3.478100;3.347300;;3.435900;3.304800;3.325000;3.444200;3.303600;3.331100;3.396800;3.452700;3.428900;3.517200;3.411500;3.376300;3.375700;3.359200;3.519900;3.399900;3.368700;3.275200;3.447500;3.485700;3.258700;3.390700;3.335100;3.274000;3.440200;3.384900;3.517200;3.244600;3.514100;3.450600;3.356200;3.347000;3.534300;3.257100;3.395600;3.368700;3.314300;3.293500;3.388800;3.609800
0.770;3.029500;3.360700;3.282200;3.410500;;3.346700;3.366200;3.282500;3.237300;3.315500;;;3.340900;3.375700;;3.331100;3.330500;3.161200;3.362900;3.298400;3.416000;;3.251000;;;1.900000;1.780000;;2.680000;2.140000;0.092500;3.193900;;3.366500;3.255000;1.840000;;1.980000;;2.080000;2.060000;;;3.214400;;3.361600;3.230900;1.700000;1.64000000;3.450600;3.243100;3.223200;;3.293800;3.286800;;3.485100;;3.176500;3.457900;3.264500;3.362600;3.508000;3.364100;;3.373300;3.512600;3.492400;3.447200;3.457900;3.423400;3.356800;3.475000;3.397700;;3.221400;3.445100;3.289500;3.426100;3.377200;3.403800;3.289000;3.419400;3.167600;3.388800;3.515400;3.414800;;3.407800;3.564500;3.397700;3.284300;3.380300;;3.560600;;3.372700;3.475600;;3.230200;3.273700;3.257700;;3.450600;3.421900;3.390100;3.348500;3.307000;3.274600;3.375100;3.248000;3.253500;3.289600;3.361300;;;;3.256200;;3.284700;3.173700;3.456100;;3.435900;3.543800;3.286800;3.366900;3.357700;;;3.468000;3.490300;3.524500;3.389500;3.467400;;3.436200;;3.404700;3.583800;;;3.360100;;3.478100;3.446900;;3.441100;3.395600;3.368400;3.444200;3.387000;3.453300;3.435600;3.510200;3.428900;3.644300;3.487000;3.376300;3.388500;3.395000;3.519900;3.465500;3.404700;3.352800;3.507700;;3.318000;;3.393100;3.409000;3.440200;3.384900;3.602400;3.324700;;3.581700;3.449700;3.347000;;3.257100;3.527600;3.390100;3.366500;3.349100;3.420600;
0.780;3.139200;3.440800;3.298100;;;3.462200;3.419700;;;3.389800;;;3.407200;3.375700;;3.396500;3.330500;3.232100;3.477200;3.298400;3.470400;;;;;;2.020000;;3.220000;2.260000;0.124600;3.297800;;3.414500;3.255000;2.280000;;;;1.740000;1.980000;;;;;3.361600;3.308200;;0.409400;;3.356100;3.310300;;;3.418800;;;;3.176500;3.457900;3.360100;3.481100;;;;3.549600;3.562400;;3.544400;;3.423400;3.562400;;3.530300;;3.313100;3.519900;;3.484200;3.413900;3.403800;3.419400;;3.240000;3.462200;;3.565800;;3.511100;3.615000;;3.284300;3.432600;;;;3.398000;3.533100;;3.347600;3.347600;;;3.409300;;3.494000;3.348500;;3.310900;3.375100;3.345200;3.336600;3.397100;3.361300;;;;3.289500;;3.389200;3.281600;3.456100;;3.530600;3.543800;3.385200;3.468000;3.436200;;;3.549900;3.490300;3.586800;3.450900;;;3.468900;;;;;;3.550800;;;;;;3.451200;3.368400;3.630500;3.477800;3.453300;3.435600;;3.504300;;;;3.466200;;3.566100;3.465500;;3.384900;3.507700;;;;3.495500;3.409000;3.544400;;3.615000;3.464300;;;3.519000;3.441700;;3.294100;3.578300;;3.366500;3.409900;3.511400;
0.790;;;;;;;;;;;;;;;;;;;;;;;;;;;2.020000;;;;0.124600;3.297800;;;;;;;;;1.960000;;;;;;3.308200;;0.443600;;;;;;;;;;3.235500;;;;;;;;;;;;;;;;;3.313100;;;;;3.422200;;;;;;;;3.586500;;;;;;;;3.345200;;;;;;;;;;3.464900;;;;3.379700;3.394300;3.538600;3.439300;;;;;;3.389200;3.373300;3.452100;;;;;3.539500;;;;;;3.582300;;;;3.609100;;;;;;;;;;;;3.451200;;;;;;;;;;;;;3.647600;3.615000;;;;;;;3.495500;3.493100;;;;3.464300;;;3.519000;;;;3.611600;;;3.409900;;
0.800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.150900;;;;;;;;;;;;;;;;;;0.443600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.190900;;;;;;;;;;;;;;;;;;0.488800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.235200;;;;;;;;;;;;;;;;;;0.511800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.235200;;;;;;;;;;;;;;;;;;0.556700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.268500;;;;;;;;;;;;;;;;;;0.622400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.268500;;;;;;;;;;;;;;;;;;0.622400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.256600;;;;;;;;;;;;;;;;;;0.697200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.271000;;;;;;;;;;;;;;;;;;0.806000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.285600;;;;;;;;;;;;;;;;;;0.905900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.285600;;;;;;;;;;;;;;;;;;1.030900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.330900;;;;;;;;;;;;;;;;;;1.030900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.330900;;;;;;;;;;;;;;;;;;1.312900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.351600;;;;;;;;;;;;;;;;;;1.312900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.374600;;;;;;;;;;;;;;;;;;1.632800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.393800;;;;;;;;;;;;;;;;;;1.825000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.393800;;;;;;;;;;;;;;;;;;1.883400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.500500;;;;;;;;;;;;;;;;;;1.883400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.500500;;;;;;;;;;;;;;;;;;2.141300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.541400;;;;;;;;;;;;;;;;;;2.141300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.619600;;;;;;;;;;;;;;;;;;2.334100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.694500;;;;;;;;;;;;;;;;;;2.436800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
